,1st flr sf,2nd flr sf,bedroom abvgr,bldg type,bsmt full bath,bsmt half bath,central air,condition 1,condition 2,electrical,enclosed porch,exter cond,exter qual,exterior 1st,exterior 2nd,fireplaces,full bath,functional,garage cars,gr liv area,half bath,heating,heating qc,id,kitchen abvgr,kitchen qual,land contour,land slope,lot area,lot config,lot shape,ms subclass,ms zoning,open porch sf,overall cond,overall qual,paved drive,roof matl,roof style,saleprice,screen porch,street,totrms abvgrd,total bsmt sf,utilities,wood deck sf,year built,year remod/add,baths,overall,outside area,condition,exter_net_quality,exterior cover,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,foundation_cblock,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,house style_1.5unf,house style_1story,house style_2.5fin,house style_2.5unf,house style_2story,house style_sfoyer,house style_slvl
1292,498,0,1,0,0.0,0.0,1,1,1,1,100,1,1,1,1,0,1,0,1.0,498,0,0,1,2844,1,1,Lvl,0,8088,Inside,0,30,0,0,3,2,1,0,1,35000.0,0,0,3,498.0,0,0,1922,1955,1.0,6,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1293,1420,1420,4,0,0.0,1.0,0,1,1,0,0,1,1,1,1,2,2,1,4.0,2840,1,0,1,1028,1,1,Lvl,0,12511,Corner,0,60,0,16,7,7,0,1,1,292500.0,208,0,8,1420.0,0,0,1978,1978,4.0,49,224,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1294,483,504,2,1,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,1.0,987,1,0,1,1043,1,1,Lvl,0,1869,Inside,0,160,0,0,6,6,0,0,1,106000.0,0,0,5,483.0,0,0,1970,1970,2.0,36,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1295,756,0,2,0,0.0,0.0,1,1,1,0,0,1,1,1,1,0,1,0,2.0,756,0,0,1,231,1,1,Lvl,0,9259,Corner,0,30,0,0,4,4,1,0,1,85000.0,0,0,4,660.0,0,80,1927,1950,1.0,16,80,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1296,1712,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,1712,0,0,1,461,1,1,Lvl,0,16770,Corner,0,20,0,183,5,8,0,0,1,286500.0,0,0,8,1712.0,0,218,2002,2003,3.0,40,401,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1297,1069,0,2,1,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1069,0,0,1,33,1,1,Lvl,0,4043,Inside,0,120,0,55,5,6,0,0,1,127500.0,165,0,4,1069.0,0,0,1977,1977,2.0,30,220,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1298,1335,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1335,0,0,1,1795,1,1,Lvl,0,9000,Inside,0,20,0,210,5,7,0,0,1,210400.0,0,0,6,1335.0,0,0,2006,2007,2.0,35,210,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1299,1518,0,1,1,0.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,2.0,1518,1,0,1,1073,1,1,Lvl,0,12677,Inside,0,120,0,140,5,8,0,0,1,274000.0,0,0,6,1518.0,0,185,2003,2004,2.0,40,325,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1300,920,860,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1780,1,0,1,1576,1,1,HLS,0,12852,Corner,0,60,0,192,5,8,0,0,1,264966.0,0,0,6,920.0,0,0,2007,2007,4.0,40,192,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1301,866,504,3,0,0.0,0.0,0,1,1,0,0,0,0,1,1,0,2,1,1.0,1484,0,0,0,2044,1,1,Lvl,0,10320,Corner,0,50,0,211,1,4,1,0,1,50000.0,84,0,6,771.0,0,14,1910,1950,2.0,4,309,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1302,966,686,4,0,1.0,0.0,0,1,1,0,196,1,1,1,1,0,2,0,1.0,1652,0,0,1,185,1,1,Lvl,0,10800,Inside,0,50,0,0,6,5,0,0,1,139000.0,0,0,7,686.0,0,0,1915,1950,3.0,30,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1303,1271,1232,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,2503,1,0,1,1828,1,1,Bnk,0,19522,Inside,0,60,0,99,5,7,0,0,1,300000.0,182,0,7,1223.0,0,0,1990,1990,4.0,35,281,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1304,2000,704,4,0,1.0,0.0,0,1,1,0,0,1,1,1,1,3,2,0,2.0,2704,1,0,1,344,1,1,Lvl,0,13860,Inside,0,80,0,111,7,8,0,0,1,345000.0,0,0,9,1952.0,0,269,1972,1995,4.0,56,380,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1305,1592,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1592,0,0,1,2152,1,1,Lvl,0,11927,Inside,0,20,0,35,5,8,0,0,1,228000.0,0,0,7,1556.0,0,120,1994,1995,2.0,40,155,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1306,754,640,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1394,1,0,1,1752,1,1,Lvl,0,11950,Corner,0,80,0,0,5,7,0,0,1,165500.0,0,0,7,384.0,0,100,2003,2003,3.0,35,100,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1307,810,518,3,0,0.0,0.0,1,1,1,0,60,1,1,1,1,0,1,0,1.0,1328,0,0,0,2637,1,1,Lvl,0,9906,Inside,0,70,0,172,4,4,0,0,1,107000.0,0,0,8,686.0,0,0,1925,1950,1.0,16,172,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1308,1593,0,0,1,1.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,2.0,1593,1,0,1,1000,1,1,Lvl,0,4923,Inside,0,120,0,120,5,8,0,0,1,286000.0,224,0,5,1593.0,0,0,2001,2002,3.0,40,344,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1309,720,0,2,0,0.0,0.0,1,1,1,1,115,1,1,1,1,0,1,0,0.0,720,0,0,1,727,1,1,Lvl,0,7879,Inside,0,30,1,523,5,4,1,0,1,34900.0,0,0,4,720.0,0,0,1920,1950,1.0,20,523,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1310,912,0,2,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,1.0,912,0,0,1,2612,1,1,Lvl,0,7800,Inside,0,20,0,0,5,5,0,0,1,115000.0,0,0,5,912.0,0,0,1964,1964,1.0,25,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1311,1456,0,2,1,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1456,0,0,1,2422,1,1,Lvl,0,3196,Inside,0,120,0,20,5,8,0,0,1,215000.0,0,0,7,1273.0,0,143,2003,2003,2.0,40,163,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1312,1272,672,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,2,1,1.0,1944,0,0,0,752,1,1,Lvl,0,9928,Inside,0,70,0,28,8,7,1,0,1,179900.0,0,0,8,672.0,0,24,1915,1994,2.0,56,52,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1313,1502,0,1,1,1.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,2.0,1502,1,0,1,15,1,1,Lvl,0,6820,Corner,0,120,0,54,5,8,0,0,1,212000.0,140,0,4,1488.0,0,0,1985,1985,3.0,40,194,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1314,1074,990,4,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,2064,1,0,1,2319,1,1,HLS,0,13128,CulDSac,0,60,0,119,5,8,0,0,1,250000.0,0,0,7,1074.0,0,0,2005,2005,3.0,40,119,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1315,1042,534,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,1.0,1576,0,0,1,2681,1,1,Lvl,0,6240,Inside,0,50,0,0,6,5,0,0,1,149000.0,0,0,8,1042.0,0,0,1928,1950,1.0,30,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,773,885,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1658,1,0,1,1006,1,1,Lvl,0,8000,Inside,0,60,0,84,5,6,0,0,1,188000.0,0,0,8,773.0,0,224,1995,1996,4.0,30,308,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1317,713,0,2,0,0.0,0.0,0,1,1,0,161,1,1,1,1,0,1,0,1.0,713,0,0,1,2596,1,1,Lvl,0,10410,Inside,0,30,0,75,8,3,1,0,1,99800.0,0,0,5,713.0,0,0,1930,2001,1.0,24,75,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1318,1576,978,3,0,0.0,0.0,0,1,1,0,143,1,1,1,1,0,1,0,2.0,2554,1,0,1,2002,1,1,Bnk,0,10800,Inside,0,70,0,48,8,7,1,0,1,159500.0,0,0,8,718.0,0,0,1890,1998,2.0,56,48,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1319,744,630,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1374,1,0,1,55,1,1,Lvl,0,13300,Inside,0,80,0,0,5,7,0,0,1,184500.0,0,0,7,384.0,0,100,2004,2004,4.0,35,100,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1320,1482,1092,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,2574,1,0,1,2104,1,1,Lvl,0,9588,Inside,0,60,0,148,5,8,0,0,1,276000.0,0,0,10,1482.0,0,0,2007,2007,3.0,40,148,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1321,804,744,3,1,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1548,1,0,1,1682,1,1,Lvl,0,2308,Corner,0,160,0,0,6,6,0,0,1,155000.0,0,0,7,804.0,0,48,1976,1976,4.0,36,48,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1322,1404,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1404,0,0,1,977,1,1,Lvl,1,13383,Inside,0,20,0,16,5,5,0,0,1,160000.0,0,0,7,1188.0,0,0,1969,2000,2.0,25,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1323,720,720,4,0,0.0,0.0,0,1,1,0,240,1,1,1,1,1,1,0,2.0,1440,1,0,1,2548,1,1,Lvl,0,9350,Inside,0,60,0,32,6,5,0,0,1,157500.0,0,0,7,720.0,0,0,1964,1964,2.0,30,32,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1324,1803,0,3,0,1.0,1.0,0,1,1,0,222,1,1,1,1,2,2,0,2.0,1803,1,0,1,340,1,1,Lvl,1,9892,Inside,0,20,0,64,5,8,0,0,1,285000.0,0,0,6,1679.0,0,129,1994,1995,5.0,40,193,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1325,1272,928,4,1,2.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,0.0,2200,2,0,1,1487,2,1,Lvl,0,8777,Inside,0,90,0,70,7,5,1,0,1,145900.0,0,0,9,1272.0,0,0,1900,2003,6.0,35,70,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1326,1302,735,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,2037,1,0,1,1423,1,1,Lvl,0,10541,Corner,0,80,0,33,5,7,0,0,1,229000.0,0,0,8,672.0,0,100,1996,1996,3.0,35,133,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1328,845,436,1,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,2,1,2.0,1281,0,0,1,1949,1,1,Lvl,0,10284,Corner,0,50,0,0,7,4,0,0,1,128500.0,0,0,6,1151.0,0,0,1925,1993,3.0,28,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1329,1079,897,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,1976,1,0,1,2444,1,1,Lvl,0,9660,Inside,0,60,0,31,5,8,0,0,1,286000.0,0,0,7,1044.0,0,210,1998,1998,4.0,40,241,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1330,945,663,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1608,1,0,1,345,1,1,Lvl,0,10179,Corner,0,60,0,30,5,6,0,0,1,189500.0,0,0,7,945.0,0,252,1997,1997,3.0,30,282,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1331,1210,0,2,0,0.0,0.0,0,1,1,1,100,1,1,1,1,0,1,0,1.0,1210,1,0,1,650,1,1,Lvl,0,9533,Inside,0,20,0,0,5,5,0,0,1,102900.0,0,0,7,0.0,0,208,1953,1953,2.0,25,208,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1332,1030,582,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,1.0,1612,1,0,1,192,1,1,Lvl,0,5830,Corner,0,50,0,0,6,5,0,0,1,128500.0,0,0,7,988.0,0,0,1950,1997,2.0,30,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1333,1216,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,1.0,1728,0,0,1,1945,1,1,Lvl,0,12099,Inside,0,50,0,0,6,5,0,0,1,156000.0,0,0,7,1216.0,0,200,1953,2004,2.0,30,200,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1334,1133,1349,4,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,2482,1,0,1,2277,1,1,Lvl,0,12665,Inside,0,60,0,39,5,8,0,0,1,281213.0,0,0,9,1094.0,0,144,2005,2006,3.0,40,183,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1335,2069,0,4,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,2069,0,0,1,1266,1,1,HLS,1,27650,Inside,1,20,0,0,7,7,0,1,0,242000.0,0,0,9,585.0,0,0,1960,2007,3.0,49,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1336,1478,0,3,0,1.0,0.0,0,1,1,1,0,1,1,1,1,2,2,0,2.0,1478,0,0,1,674,1,1,Lvl,0,17600,Inside,0,20,0,40,5,6,0,0,1,157500.0,0,0,6,1478.0,0,0,1960,1960,3.0,30,40,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1337,806,918,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1724,1,0,1,2823,1,1,Lvl,0,7162,Inside,0,60,0,57,5,7,0,0,1,196500.0,0,0,8,796.0,0,168,2003,2004,3.0,35,225,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1338,1425,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1425,0,0,1,2772,1,1,Lvl,0,8685,CulDSac,0,20,0,130,5,7,0,0,1,193000.0,0,0,5,1425.0,0,0,1998,1998,3.0,35,130,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1339,899,423,4,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,1.0,1322,0,0,1,2015,1,1,Lvl,0,6240,Inside,0,50,0,0,8,5,0,0,1,132000.0,0,0,7,672.0,0,0,1939,1952,2.0,40,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,848,580,4,0,1.0,0.0,0,1,1,0,84,1,1,0,1,0,1,0,2.0,1428,0,0,1,2642,1,1,Lvl,0,6451,Inside,0,70,0,0,7,7,0,0,1,139900.0,0,0,7,712.0,0,264,1900,1970,2.0,49,264,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1341,1194,0,3,0,1.0,0.0,0,1,1,0,120,1,1,1,1,0,1,0,1.0,1194,0,0,1,144,1,1,Lvl,0,8760,Inside,0,20,0,0,6,6,0,0,1,148000.0,0,0,6,1194.0,0,0,1959,1959,2.0,36,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1342,895,923,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,1818,1,0,1,1712,1,1,Lvl,0,12568,Inside,0,60,0,104,5,8,0,0,1,281500.0,0,0,8,895.0,0,196,2007,2007,4.0,40,300,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1343,1718,1238,5,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,2956,1,0,1,1708,1,1,Lvl,0,13069,Inside,0,60,0,50,5,8,0,0,1,342000.0,0,0,11,1706.0,0,194,2004,2004,3.0,40,244,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1344,1210,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1210,0,0,1,2890,1,1,Lvl,0,11080,Corner,0,80,0,0,6,6,0,0,1,148000.0,0,0,6,1128.0,0,0,1975,1975,3.0,36,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1345,1001,640,4,0,0.0,0.0,0,1,1,0,92,1,1,1,1,1,2,0,2.0,1641,0,0,1,1157,1,1,Lvl,0,10759,Corner,0,50,0,0,4,5,0,0,1,140000.0,0,0,5,1001.0,0,0,1972,1972,2.0,20,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1346,1053,0,3,0,0.0,1.0,0,1,1,1,0,1,1,1,1,0,1,0,2.0,1053,1,0,1,2550,1,1,Lvl,0,8973,Inside,0,20,0,80,7,5,0,0,1,150000.0,0,0,6,1008.0,0,0,1958,1991,3.0,35,80,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1347,1064,1061,4,0,1.0,0.0,0,1,1,0,0,1,1,1,1,2,2,0,2.0,2125,1,0,1,1104,1,1,Lvl,0,10990,CulDSac,0,60,0,0,5,7,0,0,1,279500.0,0,0,12,1064.0,0,168,1996,1997,4.0,35,168,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1348,1072,0,2,1,1.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,2.0,1072,0,0,1,2183,1,1,Lvl,0,3675,Inside,0,180,0,44,5,6,0,0,1,140000.0,0,0,5,547.0,0,0,2005,2005,2.0,30,44,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1349,1664,0,4,1,0.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1664,0,0,1,2887,2,1,Lvl,0,8385,Inside,0,90,0,0,5,6,0,0,1,145000.0,0,0,10,1664.0,0,0,1978,1978,2.0,30,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1350,1337,0,2,1,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1337,0,0,1,29,1,1,Lvl,0,5858,FR2,0,120,0,68,5,7,0,0,1,184000.0,0,0,5,1405.0,0,203,1999,1999,3.0,35,271,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1351,1226,0,1,1,1.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,2.0,1226,0,0,1,108,1,1,Lvl,0,3880,Inside,0,120,0,78,6,8,0,0,1,206000.0,0,0,4,1226.0,0,223,1978,1978,2.0,48,301,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1352,546,546,3,1,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,1.0,1092,1,0,1,2286,1,1,Lvl,0,1504,Inside,0,160,0,0,4,4,0,0,1,85500.0,0,0,5,546.0,0,0,1972,1972,2.0,16,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1353,849,811,3,0,0.0,0.0,0,1,1,1,0,1,1,1,1,1,1,0,1.0,1660,1,0,0,1533,1,1,HLS,1,11988,Inside,0,70,0,0,7,6,0,0,1,188700.0,0,0,6,715.0,0,0,1934,1995,2.0,42,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1354,1671,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1671,0,0,1,376,1,1,Lvl,0,10928,Inside,0,20,0,55,6,6,0,0,1,200000.0,0,0,7,1427.0,0,252,1978,1986,2.0,36,307,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
